번호	단어	chi-square
5659	세대	5.940929907
5660	대상	79.84661248
5661	토란	3.562619104
5662	간병인	2.37443365
5663	표본	2.37443365
5664	관찰부	1.186894124
5665	맥	106.9764327
5666	체험	2.379153655
5667	봉입	0.00604247
5668	내층	0.693616159
5669	바로	0.014675848
5670	역류방지	0.014675848
5671	미설치	1.186894124
5672	골격	2.009551281
5673	삼	0.219007107
5674	해상	0.186027714
5675	아침	5.940929907
5676	오름세	1.186894124
5677	하우	10.0899222
5678	장염	1.186894124
5679	당사자	4.751451014
5680	반송	1.177161637
5681	선점	1.186894124
5682	맞물림	2.045948328
5683	화한	5.635347313
5684	원명	1.186894124
5685	숨	2.368800423
5686	인증서	1.186894124
5687	증폭	8.021265587
5688	동거인	1.186894124
5689	명의	4.517069636
5690	고감도	0.530115673
5691	보급	0.410598072
5692	펌웨어	3.562619104
5693	레코드	2.37443365
5694	조명	19.72972005
5695	동일	9.681149209
5696	포괄적	1.186894124
5697	카오스	2.37443365
5698	연통	45.37413547
5699	공동체	1.186894124
5700	귀의	5.940929907
5701	해리	3.562619104
5702	업무상	5.940929907
5703	얼	0.530115673
5704	포터블	2.37443365
5705	처의	1.186894124
5706	스토어	7.131056312
5707	상정	2.37443365
5708	점진적	0.908120083
5709	조파	1.186894124
5710	내용	27.94324991
5711	주요	3.72906458
5712	경쟁력	0.37235923
5713	중계	17.29358575
5714	해열	1.186894124
5715	캐릭터	17.29358575
5716	가압	33.44172906
5717	세그먼트	2.349906925
5718	거부권	1.186894124
5719	펄스열	1.186894124
5720	최소치	4.751451014
5721	안의	1.381979284
5722	마련	19.5332632
5723	상대	2.099911741
5724	곳	8.802512634
5725	천이	3.732803016
5726	인두	2.37443365
5727	거실	0.186027714
5728	누락	4.751451014
5729	명세서	0.206924638
5730	성공률	1.186894124
5731	의뢰	3.562619104
5732	기내	1.186894124
5733	변환	54.33981394
5734	억제	19.10889997
5735	요철	7.607227871
5736	용어	1.186894124
5737	상류	5.159065945
5738	시변	2.37443365
5739	사업자	2.37443365
5740	체	38.79140484
5741	연동	61.57773653
5742	무료	3.562619104
5743	방사능	0.530115673
5744	스피치	1.186894124
5745	이지만	0.014675848
5746	기압	1.061097076
5747	진전	4.751451014
5748	노령	2.37443365
5749	모스	1.186894124
5750	가칭	1.186894124
5751	헤더	0.530115673
5752	개인적	8.321830758
5753	시기	0.535684594
5754	강화	8.834595581
5755	시해	5.940929907
5756	의의	0.530115673
5757	단기적	1.186894124
5758	장소	47.85585337
5759	유방	3.562619104
5760	상대방	0.186027714
5761	스키마	1.186894124
5762	드럼	14.44084435
5763	독신	1.186894124
5764	청색	0.693616159
5765	패킷	11.89804763
5766	셀프	2.368800423
5767	육체적	1.381979284
5768	삽입	73.73631478
5769	로	3.895112743
5770	디	61.34550275
5771	토단	2.37443365
5772	관	47.03291304
5773	뇌	26.2615737
5774	하이킹	1.186894124
5775	종목별	5.940929907
5776	모사	0.066322854
5777	흉	1.186894124
5778	인원	0.530115673
5779	명명	4.751451014
5780	호흡수	32.27422776
5781	악력계	1.186894124
5782	가정의	1.186894124
5783	에어리	2.37443365
5784	래드	0.186027714
5785	도이	0.014675848
5786	총화	1.186894124
5787	식생활	2.37443365
5788	마스터	5.600185299
5789	주사기	2.37443365
5790	재가	12.79323051
5791	폐회로	2.37443365
5792	주면	65.09895933
5793	수검	2.37443365
5794	믹스	1.186894124
5795	다이어프램	0.014675848
5796	제로	8.433061751
5797	이음새	1.186894124
5798	훅	2.37443365
5799	중앙부	4.098590052
5800	항구적	1.186894124
5801	화살	0.014675848
5802	엑스레이	1.186894124
5803	생성	134.0413917
5804	시계열	98.8152644
5805	롤러	26.17529048
5806	착석	8.321830758
5807	다채널	2.37443365
5808	인터넷	91.485376
5809	역학	1.381979284
5810	분량	4.751451014
5811	바	17.68846524
5812	심실성	1.186894124
5813	전의	4.751451014
5814	뿐	2.508139257
5815	도표	1.186894124
5816	흡기	0.000346419
5817	발광소	2.37443365
5818	도청	1.186894124
5819	참가자	3.562619104
5820	가까이	1.381979284
5821	포지	1.381979284
5822	반도	0.186027714
5823	총수	0.014675848
5824	발찌	1.186894124
5825	수칙	1.186894124
5826	음파	4.517069636
5827	모서리	11.76562759
5828	리브	9.718005682
5829	빠르기	1.186894124
5830	주행	11.0738336
5831	미달성	1.186894124
5832	뇌졸증	1.186894124
5833	횡단	0.058799314
5834	터닝	0.066322854
5835	추후	0.014675848
5836	가지	18.64155547
5837	영향	3.110948244
5838	라이더	0.014675848
5839	전환기	2.37443365
5840	분자	12.60413649
5841	소거	0.908120083
5842	후면	6.115327939
5843	카운트다운	3.562619104
5844	대폭적	0.029367666
5845	급	11.2433074
5846	로봇	47.08233998
5847	중성	1.381979284
5848	저산소	1.186894124
5849	초음파	6.652111899
5850	사이	65.20392395
5851	웨이트	4.751451014
5852	치중	1.186894124
5853	수개	2.368800423
5854	파로	5.940929907
5855	편중	1.186894124
5856	중심관	1.186894124
5857	교류	6.035283324
5858	위내	0.530115673
5859	가속도계	41.92878515
5860	가상	6.997321795
5861	환경제어	1.186894124
5862	게이	7.131056312
5863	정보화	1.186894124
5864	자용	2.37443365
5865	귀와	4.751451014
5866	하품	1.186894124
5867	상태	291.9357734
5868	상영	1.186894124
5869	물리	0.029367666
5870	방향	215.9525034
5871	물안경	1.186894124
5872	유방암	1.186894124
5873	곡	0.693616159
5874	거	3.42342402
5875	법	2.967696742
5876	산소농도	1.186894124
5877	부재	112.910525
5878	분석법	1.186894124
5879	한국	1.186894124
5880	헤드부	3.374649288
5881	초로	1.186894124
5882	계일	1.186894124
5883	비구	0.014675848
5884	하단부	13.61563651
5885	자문	2.37443365
5886	미지	2.368800423
5887	최대	1.468236662
5888	용도	29.91758229
5889	멸균	0.014675848
5890	주문	0.530115673
5891	통화량	1.186894124
5892	약통	1.186894124
5893	스테이터스	3.562619104
5894	분서	1.186894124
5895	해생	1.186894124
5896	사설	1.186894124
5897	종별	2.37443365
5898	양측	53.85461512
5899	격	10.8311345
5900	레스트	1.186894124
5901	행	0.018216732
5902	발생량	0.014675848
5903	표현	5.511970112
5904	형식	10.16822368
5905	반전	3.568008385
5906	당일	2.37443365
5907	양자	0.908120083
5908	각도계	1.186894124
5909	레이저	22.66035244
5910	주사	5.159065945
5911	도움말	1.186894124
5912	상관성	1.186894124
5913	수산	2.009551281
5914	내면	4.887220977
5915	불안정	3.42342402
5916	공복	1.186894124
5917	지령	4.154980247
5918	테리	1.186894124
5919	너비	0.693616159
5920	파지	5.600185299
5921	인건비	0.014675848
5922	조울증	1.186894124
5923	석기	2.37443365
5924	부란	1.186894124
5925	스플라인	0.014675848
5926	생명체	1.186894124
5927	경보기	0.014675848
5928	대책	0.186027714
5929	소정	2.728405438
5930	노트북	0.014675848
5931	유사성	2.37443365
5932	팽창	5.416043836
5933	일상	41.92878515
5934	육지	1.186894124
5935	간부	9.538993642
5936	체위	5.940929907
5937	도비	1.186894124
5938	브랜드	0.014675848
5939	폐색	9.228095116
5940	시합	1.186894124
5941	니켈	13.4442882
5942	예보	1.186894124
5943	주지	1.186894124
5944	관리기	0.014675848
5945	식문화	1.186894124
5946	굵기	0.029367666
5947	비골	1.186894124
5948	회전	140.4244439
5949	컴팩트	0.219007107
5950	파티션	0.693616159
5951	사이버	1.186894124
5952	검지	50.66159144
5953	시프트	2.08538686
5954	입단	1.186894124
5955	언	1.061097076
5956	넌	3.562619104
5957	서행	1.186894124
5958	통지	60.14577799
5959	색소	0.044075479
5960	공급	60.23300382
5961	지시계	1.186894124
5962	한방의	1.186894124
5963	소방	0.014675848
5964	학습자	1.186894124
5965	양말	1.186894124
5966	분석적	1.186894124
5967	페이징	1.186894124
5968	위상차	1.388743465
5969	지지체	5.428661411
5970	동기	19.64623321
5971	기회	0.029367666
5972	물	69.86070536
5973	에너	0.014675848
5974	폐질환	2.37443365
5975	밴드	44.055345
5976	두께	56.73487542
5977	장구	0.186027714
5978	결정	151.5053204
5979	기초	83.49360715
5980	멀티플렉서	1.381979284
5981	하방	28.74234032
5982	의심	2.37443365
5983	탈피	0.410598072
5984	관해	1.186894124
5985	가변	13.72307247
5986	평상시	0.066322854
5987	복합적	1.186894124
5988	혼입	2.794756236
5989	쌍	37.11643432
5990	저해	0.530115673
5991	중산	2.37443365
5992	오른쪽	4.751451014
5993	컴	2.336365564
5994	주성분	4.841777033
5995	가스	30.34813533
5996	둘레	31.77578992
5997	남극	1.186894124
5998	녹화	0.029367666
5999	포커	0.186027714
6000	다이	23.819489
6001	유기농	1.186894124
6002	모빌	1.186894124
6003	직의	2.37443365
6004	이론적	1.186894124
6005	파손	17.66475391
6006	집중적	0.693616159
6007	량	1.124747028
6008	고안	13.72307247
6009	교가	1.186894124
6010	봉지	3.568008385
6011	사태	1.186894124
6012	현황	0.530115673
6013	프라이버시	0.014675848
6014	외상성	1.186894124
6015	수행	28.64466025
6016	내력	0.693616159
6017	사례	6.858047901
6018	유	1.915058619
6019	보행	42.29204431
6020	카운트	26.82219747
6021	대동맥	5.940929907
6022	자연	0.659896689
6023	솔로	1.186894124
6024	옥외	0.530115673
6025	때	30.77592029
6026	가상현실	3.562619104
6027	잔	18.01509006
6028	정법	1.186894124
6029	비가	6.716425831
6030	공격성	2.37443365
6031	도플러	11.89804763
6032	괴의	1.186894124
6033	상측	52.43956482
6034	판정	143.0972254
6035	게이트웨이	18.47919637
6036	측도	1.186894124
6037	소비	30.85922623
6038	약상자	1.186894124
6039	백분율	54.60007629
6040	장딴지	1.186894124
6041	절대적	1.186894124
6042	발견자	1.186894124
6043	퍼센트	0.37235923
6044	움직임	205.7534118
6045	다의	2.766969417
6046	자전거	3.239269837
6047	잠금	1.833311869
6048	단시간	0.066322854
6049	극의	1.335974771
6050	브릭	1.186894124
6051	구입	3.42342402
6052	연결	46.19731424
6053	종류별	8.321830758
6054	노크	1.186894124
6055	지사	2.37443365
6056	러	116.4852211
6057	한중간	2.37443365
6058	착하	0.066322854
6059	법정	1.186894124
6060	속성	4.744055343
6061	확인	126.2553614
6062	마중	1.186894124
6063	엔돌핀	1.186894124
6064	절대값	1.186894124
6065	행렬	2.368800423
6066	기동	3.732803016
6067	경혈	1.186894124
6068	대안	2.009551281
6069	화폐	0.530115673
6070	월일	1.186894124
6071	미만	26.91652647
6072	코팅	56.73487542
6073	방정식	2.368800423
6074	오일러	0.014675848
6075	부모님	1.186894124
6076	출구	32.14832523
6077	안전망	0.530115673
6078	타기	1.186894124
6079	경	3.013321166
6080	조부	0.014675848
6081	최하	0.832353288
6082	경직도	2.37443365
6083	호일	0.530115673
6084	복지	11.89804763
6085	족	25.3209057
6086	정전	0.000927948
6087	차이	12.23110218
6088	감이	0.029367666
6089	이산	2.368800423
6090	나이	19.36665601
6091	카르	2.206300223
6092	코스	4.744055343
6093	최대한	0.029367666
6094	기피	0.530115673
6095	접목	0.219007107
6096	전달	15.82293928
6097	예후	4.751451014
6098	대식	1.186894124
6099	편차치	1.186894124
6100	칼럼	1.335974771
6101	액세스	25.73484767
6102	볼륨	0.066322854
6103	팩	0.694370119
6104	개별화	2.37443365
6105	청각	8.321830758
6106	인코더	0.186027714
6107	번	1.177161637
6108	패널	19.27597427
6109	자기장	2.009551281
6110	처리제	0.029367666
6111	마신	1.186894124
6112	아들	0.014675848
6113	스타일	0.530115673
6114	일주일	1.186894124
6115	미터	14.92874344
6116	마비	1.186894124
6117	노약자	9.513253773
6118	노멀	0.014675848
6119	복장	1.186894124
6120	함유	152.7593365
6121	만도	3.562619104
6122	도착	7.947013688
6123	게시	1.381979284
6124	규격	0.073539196
6125	탈모	2.37443365
6126	부가	17.86424293
6127	후로	1.186894124
6128	전반적	2.766969417
6129	도파	0.530115673
6130	탐색	5.635347313
6131	부정맥	19.06805014
6132	단백질	2.009551281
6133	메트릭	14.28544214
6134	벨	0.088295153
6135	복직	1.186894124
6136	서파	1.186894124
6137	임산부	10.70532589
6138	다이얼	0.186027714
6139	시자	2.37443365
6140	재배치	2.37443365
6141	천변	1.186894124
6142	애	0.770103873
6143	일회용	6.770262868
6144	관측	5.940929907
6145	인지	51.61897474
6146	압착	9.965974422
6147	극값	1.186894124
6148	신호수	2.37443365
6149	부근	6.940103619
6150	손목	66.25161145
6151	교정	27.381887
6152	신전	1.381979284
6153	제대	0.530115673
6154	티	2.457137791
6155	자이로	32.27422776
6156	케어	148.167394
6157	일부분	0.001045527
6158	도가	0.568461612
6159	고용자	1.186894124
6160	자장	4.517069636
6161	형상	113.071272
6162	근거	442.3131029
6163	일시적	31.17857113
6164	일지	3.42342402
6165	공식화	2.37443365
6166	애플리케이션	48.78284782
6167	두	2.37443365
6168	자성체	2.794756236
6169	히스토그램	3.562619104
6170	완제품	0.186027714
6171	사	0.003751691
6172	마이크로	1.074400443
6173	외배엽	1.186894124
6174	조절기	0.410598072
6175	가죽	1.186894124
6176	토픽	1.186894124
6177	예가	0.014675848
6178	내의	15.32602563
6179	팔꿈치	0.530115673
6180	기어	37.3381141
6181	문가	2.37443365
6182	첨단	2.766969417
6183	응시	1.186894124
6184	완성	0.608406777
6185	노인과	4.751451014
6186	직물	0.005282443
6187	평가	155.8440016
6188	스트랩	3.732803016
6189	지지면	1.335974771
6190	훈련량	2.37443365
6191	건전	0.186027714
6192	임계점	1.186894124
6193	팔목	4.751451014
6194	극과	0.530115673
6195	모드	2.460916676
6196	전술	2.379153655
6197	원활	7.410947588
6198	재사	0.530115673
6199	실측치	1.186894124
6200	검사	72.84099462
6201	개가	3.392866881
6202	영점	2.37443365
6203	예정	5.113605687
6204	호화	1.186894124
6205	후	0.14911863
6206	회사	5.635347313
6207	접속부	4.357710439
6208	쿠션	0.367845834
6209	집부	2.766969417
6210	위성	0.908120083
6211	휴먼	0.014675848
6212	핵심적	1.186894124
6213	견	1.061097076
6214	다중화	2.37443365
6215	주재	0.014675848
6216	파인	0.014675848
6217	플레이트	33.27946863
6218	기계	0.249455398
6219	나도	2.37443365
6220	외인	1.186894124
6221	화학적	0.207579152
6222	장시	0.014675848
6223	분해	18.81390259
6224	내시	1.186894124
6225	재활용	7.151597593
6226	가우	0.186027714
6227	경상	2.37443365
6228	준거	1.335974771
6229	기능적	0.00604247
6230	정립	1.186894124
6231	네트워크	183.514509
6232	혈액	47.97826683
6233	인공지능	1.424825777
6234	국립	1.186894124
6235	기로	0.83923121
6236	벽면	5.600185299
6237	의미	0.698376244
6238	걸	15.5620044
6239	증진	10.92190909
6240	극력	4.751451014
6241	음용	0.186027714
6242	기대	0.025479792
6243	사실	3.562619104
6244	밀봉	8.765587935
6245	적색	2.045948328
6246	애플	0.530115673
6247	위험	15.88974361
6248	맞춤	76.43390914
6249	윌	1.186894124
6250	레드	1.186894124
6251	심신	5.940929907
6252	클라	2.37443365
6253	방안	8.321830758
6254	입맛	1.186894124
6255	아교	0.014675848
6256	편차	2.967696742
6257	불편	16.98002899
6258	매장	1.186894124
6259	상품화	0.014675848
6260	잘못	1.865741328
6261	비정형	0.186027714
6262	설치	20.94751535
6263	유용	0.488937991
6264	복원	0.000346419
6265	설	0.366574926
6266	선상	2.045948328
6267	해결	468.2543217
6268	플러그	20.2095409
6269	구비	28.70313596
6270	공유자	1.186894124
6271	스탬프	3.562619104
6272	압력	7.514075585
6273	견적	1.186894124
6274	증감	2.368800423
6275	기사	1.186894124
6276	분과	0.530115673
6277	동료	1.186894124
6278	턱뼈	1.186894124
6279	심내막	1.186894124
6280	필름	82.04790179
6281	더스트	1.381979284
6282	장기적	1.865741328
6283	차감	0.044075479
6284	적당	1.186894124
6285	백혈병	1.186894124
6286	안마기	1.186894124
6287	수축	0.060848902
6288	이해성	1.186894124
6289	그림	0.029367666
6290	도처	1.186894124
6291	복대	1.186894124
6292	활용도	1.388743465
6293	출하	1.649123403
6294	필터링	6.281788443
6295	인연	1.186894124
6296	뇌혈관	1.186894124
6297	도스	0.029367666
6298	구문	2.37443365
6299	신규	0.1238402
6300	유도성	0.693616159
6301	탁구	1.186894124
6302	동기식	0.014675848
6303	몫	1.186894124
6304	산책	1.186894124
6305	녹청	1.186894124
6306	포스트	0.066322854
6307	인화	1.186894124
6308	인장	13.61563651
6309	팀	1.186894124
6310	물리학	1.186894124
6311	리프트	0.693616159
6312	레이	0.020564813
6313	왕복	4.687733417
6314	조심	0.014675848
6315	주변	2.154172954
6316	박도	2.37443365
6317	그립	0.029367666
6318	간략	0.186027714
6319	배선	4.841777033
6320	후수	1.186894124
6321	분부	1.186894124
6322	토이	1.186894124
6323	라이트	13.4442882
6324	배급량	2.37443365
6325	재등록	1.186894124
6326	유동	36.66145138
6327	도면	1.865741328
6328	스테이	1.667885229
6329	각축	2.37443365
6330	잉태	1.186894124
6331	요소	3.935912173
6332	화적	1.186894124
6333	레이팅	0.014675848
6334	디텍터	0.014675848
6335	감독자	1.186894124
6336	전통적	0.186027714
6337	목부	1.186894124
6338	앞부분	1.186894124
6339	지구	0.37235923
6340	내성	2.6755898
6341	공급원	0.023383154
6342	엔트리	3.42342402
6343	전환자	2.37443365
6344	면자	1.186894124
6345	협지	0.014675848
6346	보격	1.186894124
6347	우위	1.186894124
6348	후보	3.732803016
6349	악물	1.186894124
6350	다변수	1.186894124
6351	원터치	0.014675848
6352	주석	0.277997079
6353	노인성	1.186894124
6354	고삐	1.186894124
6355	온도범위	1.186894124
6356	입하	1.186894124
6357	중점	1.186894124
6358	설명	0.196736578
6359	조기	15.87730241
6360	쿠폰	1.186894124
6361	풀이	0.186027714
6362	한정적	1.186894124
6363	다도	1.186894124
6364	체가	0.782969658
6365	탈장	1.186894124
6366	몰입	0.530115673
6367	커플링	7.404058105
6368	다이어리	3.562619104
6369	목적	10.58154748
6370	재정	1.186894124
6371	프로토	8.321830758
6372	중임	1.186894124
6373	상단	34.65267598
6374	택일	2.37443365
6375	미들	0.066322854
6376	배정	1.186894124
6377	중지	0.350692817
6378	훈련	26.2615737
6379	교점	2.37443365
6380	마무리	3.568008385
6381	폐혈관	1.186894124
6382	페어링	14.28544214
6383	생리	57.01111459
6384	해소	9.514034485
6385	방법	125.7554382
6386	통합	37.47742624
6387	주제	0.029367666
6388	미가	1.381979284
6389	심부	1.865741328
6390	적극적	10.70532589
6391	포함	48.17676408
6392	잔상	0.029367666
6393	심리학	3.562619104
6394	에미	8.321830758
6395	최후	1.186894124
6396	가공	26.72762028
6397	요구	41.33684613
6398	그룹	18.10858032
6399	부과	0.410598072
6400	결점	2.37443365
6401	신뢰	10.70532589
6402	인부	0.014675848
6403	가로등	6.785546222
6404	양면	9.262310266
6405	시학	1.186894124
6406	귀속	2.37443365
6407	홀	89.28905757
6408	바이오	37.7584475
6409	속도	23.27792612
6410	우	1.221571266
6411	완화	1.235155182
6412	민감도	1.381979284
6413	성형술	1.186894124
6414	캡	4.193736112
6415	트랜스시버	1.186894124
6416	정점	5.940929907
6417	구인	1.186894124
6418	플랜	0.199511452
6419	스태프	1.186894124
6420	이삭	1.186894124
6421	전산화	2.37443365
6422	직전	3.42342402
6423	타이트	1.186894124
6424	텔레비젼	1.186894124
6425	송출	22.90464233
6426	청진	8.321830758
6427	자동화	0.020564813
6428	전면	24.38763932
6429	깊이	4.43073442
6430	동역학	0.186027714
6431	각별	1.186894124
6432	솔	1.515078745
6433	암호화	4.751451014
6434	권장량	2.37443365
6435	회전축	34.71555714
6436	광량	0.044075479
6437	양방	1.186894124
6438	감동적	1.186894124
6439	수평기	1.186894124
6440	세기	2.477011697
6441	근로	0.014675848
6442	배치	78.3853789
6443	근무자	2.37443365
6444	게이지	4.751451014
6445	요령	1.186894124
6446	오버레이	1.186894124
6447	임무	1.381979284
6448	오락	1.186894124
6449	시청자	1.186894124
6450	보관고	2.37443365
6451	환급	1.186894124
6452	취약점	0.014675848
6453	보호자	33.47873425
6454	수속	2.37443365
6455	부인	1.388743465
6456	산전	1.186894124
6457	기반	108.5986741
6458	복의	3.562619104
6459	상시	3.738607691
6460	스캐너	0.35049702
6461	세팅	0.350692817
6462	질문	9.513253773
6463	참여	9.07256672
6464	벤딩	2.794756236
6465	유압	7.607227871
6466	택인	1.186894124
6467	서브	1.794430316
6468	일자리	1.186894124
6469	감합	0.693616159
6470	가습기	0.029367666
6471	아이디	8.321830758
6472	대화방	1.186894124
6473	독특	0.029367666
6474	밸런스	8.489242749
6475	철편	2.37443365
6476	엘이디	7.151597593
6477	도시	3.374649288
6478	신상	7.131056312
6479	수간	1.186894124
6480	인텔리	1.186894124
6481	상대치	1.186894124
6482	슬관절	3.562619104
6483	인대	1.186894124
6484	조정	2.522710249
6485	장애자	2.37443365
6486	축소	4.098590052
6487	펀	1.186894124
6488	거주자	1.186894124
6489	광센서	8.321830758
6490	열	51.91946667
6491	산소	23.53989154
6492	글루코	3.562619104
6493	스트레인	1.865741328
6494	번잡	1.186894124
6495	금융	1.186894124
6496	향료	1.381979284
6497	유산소	11.89804763
6498	카테터	11.29530313
6499	도	514.6407567
6500	객관적	15.87730241
6501	에러	9.051389401
6502	포메이션	1.186894124
6503	색상	0.960924858
6504	특정인	2.37443365
6505	고지혈증	2.37443365
6506	스코프	5.940929907
6507	라스트	1.186894124
6508	감정	20.85574727
6509	반사광	2.125665571
6510	음성	60.03535946
6511	유추	3.562619104
6512	정신과	1.186894124
6513	증보	2.37443365
6514	태깅	2.37443365
6515	학부모	2.37443365
6516	발신	13.75009976
6517	원부	1.186894124
6518	결제	7.947013688
6519	감	3.20141377
6520	상주	3.562619104
6521	사생활	1.186894124
6522	윤곽	2.368800423
6523	측만	3.562619104
6524	발생률	1.186894124
6525	베드	2.6755898
6526	긍정	2.37443365
6527	구간별	0.410598072
6528	상기	0.860976193
6529	관심	8.870681044
6530	비율	1.698082104
6531	코디네이터	1.186894124
6532	위부	4.751451014
6533	두부	3.562619104
6534	피트	43.66507451
6535	봉과	0.186027714
6536	잡이	1.381979284
6537	형판	0.186027714
6538	닥터	1.186894124
6539	항진	3.562619104
6540	구동	41.1251918
6541	침해	1.186894124
6542	의약품	9.513253773
6543	무선	223.6263191
6544	일상생활	19.06805014
6545	스테이지	5.600185299
6546	발전	6.716425831
6547	실생활	1.186894124
6548	리모콘	0.014675848
6549	칼로리	61.31919537
6550	혼자	5.940929907
6551	간주	1.381979284
6552	음식량	8.321830758
6553	분광기	3.562619104
6554	당국	1.186894124
6555	매트리스	9.513253773
6556	생기	0.014675848
6557	신체	468.8533019
6558	지자기	2.37443365
6559	공극	7.607227871
6560	장해	8.321830758
6561	사지	10.23486853
6562	구속	5.546021669
6563	소	7.261339846
6564	채색	1.186894124
6565	임피던스	3.960982799
6566	발현	1.515078745
6567	구력	5.940929907
6568	감수성	2.37443365
6569	정역	0.186027714
6570	기록	223.7441249
6571	필요성	1.865741328
6572	과도기	1.186894124
6573	몸체	13.66301571
6574	투사	0.029367666
6575	잔존	0.832353288
6576	트레이스	0.014675848
6577	도법	1.186894124
6578	하인	1.335974771
6579	온스	1.186894124
6580	돌파	1.186894124
6581	소여	4.751451014
6582	파우더	5.159065945
6583	등록	88.57419299
6584	제철	0.014675848
6585	첨	0.014675848
6586	가상원	1.186894124
6587	근력	10.23486853
6588	코멘트	2.37443365
6589	백질	1.186894124
6590	가산	2.766969417
6591	맥압	1.186894124
6592	타면	3.568008385
6593	특성	4.316762899
6594	해연	1.186894124
6595	플러그인	0.186027714
6596	심장성	1.186894124
6597	구동부	21.19681648
6598	수막염	1.186894124
6599	일례	5.113605687
6600	손	6.356732964
6601	데이트	2.37443365
6602	교차	6.297364712
6603	욕구	0.530115673
6604	접속형	0.014675848
6605	스테레오	2.37443365
6606	레저	0.186027714
6607	시약	0.029367666
6608	원호	0.277997079
6609	절의	2.37443365
6610	방사광	1.186894124
6611	선형	4.723029176
6612	우선순위	3.42342402
6613	악화	19.06805014
6614	서치	0.530115673
6615	질의	2.659256928
6616	의사	68.69866367
6617	지그재그	1.388743465
6618	전처리	0.717055772
6619	웨스트	1.186894124
6620	검출기	27.2817069
6621	지장	1.186894124
6622	포밍	2.794756236
6623	용기	18.05686861
6624	발진	0.023383154
6625	우측	5.365800308
6626	승	6.370863333
6627	절	63.86919359
6628	통치	1.186894124
6629	안구	11.89804763
6630	햄버거	1.186894124
6631	지은	2.37443365
6632	흡수	15.58527666
6633	극복	1.177161637
6634	전염병	1.186894124
6635	살색	1.186894124
6636	인수	0.014675848
6637	스톤	1.335974771
6638	중심	41.19191125
6639	범주	1.186894124
6640	살의	5.940929907
6641	비존재	1.186894124
6642	어학	1.186894124
6643	후군	2.37443365
6644	반지	1.186894124
6645	익수	1.186894124
6646	참조	26.61033486
6647	지속	10.68314844
6648	관이	2.698421622
6649	허벅지	3.562619104
6650	값	90.55532016
6651	실내	1.32851448
6652	관할	1.186894124
6653	생명	11.89804763
6654	통신사	2.37443365
6655	데시벨	2.37443365
6656	릴레이	0.044075479
6657	내외부	0.014675848
6658	자발적	3.562619104
6659	전기석	1.186894124
6660	요통	1.186894124
6661	고립	0.014675848
6662	계열	1.235155182
6663	장력	2.6755898
6664	밤낮	1.186894124
6665	퇴역	1.186894124
6666	받침대	0.558995291
6667	신경성	4.751451014
6668	발목	10.70532589
6669	차별	2.37443365
6670	레포트	1.186894124
6671	평방근	2.37443365
6672	식당	4.751451014
6673	불쾌	1.186894124
6674	고정적	0.693616159
6675	정확도	7.894164068
6676	수여	1.186894124
6677	모습	8.321830758
6678	줄기	0.770103873
6679	대퇴골	2.37443365
6680	분류	71.42719412
6681	신뢰성	1.399113682
6682	복리	1.186894124
6683	회귀	11.89804763
6684	미결	1.186894124
6685	오퍼레이팅	2.37443365
6686	양	0.329548706
6687	마약	1.186894124
6688	어퍼	0.693616159
6689	동기화	8.489242749
6690	인프라	0.014675848
6691	상위	4.744055343
6692	첨가	58.08046592
6693	출력단	0.568461612
6694	패킹	2.794756236
6695	법칙	0.014675848
6696	출사	6.785546222
6697	내재적	1.186894124
6698	가정	13.57380393
6699	이용료	2.37443365
6700	니트	0.058799314
6701	목소리	1.186894124
6702	매초	2.37443365
6703	감지장치	4.517069636
6704	의료품	2.37443365
6705	체중계	9.513253773
6706	동력	21.64382179
6707	효율	15.40158581
6708	정책	2.766969417
6709	와이어	7.004760992
6710	분야	0.09338403
6711	포인트	23.88264596
6712	개체	7.131056312
6713	노화	3.374649288
6714	응축액	1.186894124
6715	가중치	13.57380393
6716	흰색	0.014675848
6717	약과	1.186894124
6718	그램	2.506614069
6719	항상성	2.37443365
6720	성립	0.029367666
6721	감성	11.89804763
6722	다항식	1.186894124
6723	표면	42.2540799
6724	루	0.770103873
6725	내압	0.186027714
6726	수전	0.014675848
6727	화상	32.67616546
6728	경골	1.186894124
6729	대상자	76.05605733
6730	별	62.9265351
6731	클리닉	4.751451014
6732	덴마크	1.186894124
6733	각처	1.186894124
6734	형상인	0.832353288
6735	특정	37.18738763
6736	박주기	1.186894124
6737	방식	0.033046948
6738	향기	1.388743465
6739	건상	2.37443365
6740	남성	2.37443365
6741	변곡점	2.37443365
6742	물의	26.90983889
6743	각의	0.014675848
6744	병용	1.186894124
6745	정강이	0.014675848
6746	궤적	0.737096425
6747	신청자	2.37443365
6748	높이	31.33958817
6749	보청	1.186894124
6750	뇌실	1.186894124
6751	다운로드	16.67544156
6752	감압성	0.186027714
6753	원본	2.37443365
6754	변증	1.186894124
6755	지리적	3.562619104
6756	시계	21.55235912
6757	출산	3.562619104
6758	역류	1.000176626
6759	바이오센서	1.186894124
6760	팁	0.058799314
6761	적립	2.37443365
6762	대수학	1.186894124
6763	무균	0.014675848
6764	이드	19.78958347
6765	전송기	2.37443365
6766	종결	1.186894124
6767	가부	1.186894124
6768	천재	1.186894124
6769	헤드	16.43856717
6770	그래프	42.7860377
6771	함유량	14.75029763
6772	거절	1.186894124
6773	흥분	0.014675848
6774	과부하	0.530115673
