,0,1,2,3,4,5
2397,소유자,-2.6727341854604514e-06,1,2,383792,378909
2398,가요성,9.61643811732696e-06,28,24,383792,378909
2399,철야,2.6055780214282737e-06,1,0,383792,378909
2400,사화,5.2111560428565474e-06,2,0,383792,378909
2401,권장,0.00027358569224996874,105,0,383792,378909
2402,진인,2.6055780214282737e-06,1,0,383792,378909
2403,관리제,5.2111560428565474e-06,2,0,383792,378909
2404,해,0.0005518788693125527,227,15,383792,378909
2405,불량,-1.3430827091334435e-05,7,12,383792,378909
2406,상황,0.0011112386918692293,467,40,383792,378909
2407,자,0.00046093875084286513,263,85,383792,378909
2408,액정,-0.0002114682690957099,10,90,383792,378909
2409,애인,2.6055780214282737e-06,1,0,383792,378909
2410,폴트,1.0422312085713095e-05,4,0,383792,378909
2411,선풍기,-5.281670015090334e-05,1,21,383792,378909
2412,어부,-0.00011388664943230066,12,55,383792,378909
2413,개요,2.6055780214282737e-06,1,0,383792,378909
2414,바벨,5.2111560428565474e-06,2,0,383792,378909
2415,바이어스,-3.193849789746106e-05,8,20,383792,378909
2416,회피,-2.388671725906362e-05,4,13,383792,378909
2417,반연,2.6055780214282737e-06,1,0,383792,378909
2418,계수,0.00014794711982713806,74,17,383792,378909
2419,체형,0.0002866135823571101,110,0,383792,378909
2420,정보처,2.6055780214282737e-06,1,0,383792,378909
2421,수립,1.563346812856964e-05,6,0,383792,378909
2422,지휘,5.2111560428565474e-06,2,0,383792,378909
2423,푸시버튼,-6.71561640321777e-08,2,2,383792,378909
2424,노트,-2.6727341854604514e-06,1,2,383792,378909
2425,고액,-2.6727341854604514e-06,1,2,383792,378909
2426,실측,3.387251427856756e-05,13,0,383792,378909
2427,스틱,-5.8363637013920776e-05,9,31,383792,378909
2428,자각적,1.8239046149997916e-05,7,0,383792,378909
2429,막대,-3.962091963368153e-05,1,16,383792,378909
2430,관기,1.3027890107141369e-05,5,0,383792,378909
2431,수몰,5.2111560428565474e-06,2,0,383792,378909
2432,수소,-0.0006836085869561221,2,261,383792,378909
2433,폐지,1.8239046149997916e-05,7,0,383792,378909
2434,질감,-6.71561640321777e-08,2,2,383792,378909
2435,피부,0.0018621152551887973,741,26,383792,378909
2436,재,-0.0004213718807124903,52,211,383792,378909
2437,소산,-6.71561640321777e-08,2,2,383792,378909
2438,내담,7.81673406428482e-06,3,0,383792,378909
2439,마이어,1.0422312085713095e-05,4,0,383792,378909
2440,비행,-7.951046392349176e-06,1,4,383792,378909
2441,발광체,1.5230531144376577e-05,18,12,383792,378909
2442,패드로,1.0422312085713095e-05,4,0,383792,378909
2443,설정,0.0010927977715120335,859,434,383792,378909
2444,직원,1.563346812856964e-05,6,0,383792,378909
2445,편각,2.6055780214282737e-06,1,0,383792,378909
2446,나날,1.3027890107141369e-05,5,0,383792,378909
2447,변수,3.523570326540053e-05,51,37,383792,378909
2448,여름,2.571999939412185e-06,2,1,383792,378909
2449,이면,-1.864198313419098e-05,5,12,383792,378909
2450,추적,0.00020249636786705142,100,22,383792,378909
2451,대상부,1.3027890107141369e-05,5,0,383792,378909
2452,레,-7.377557094420445e-05,75,102,383792,378909
2453,기입,-5.4126245349530805e-06,4,6,383792,378909
2454,길,3.905009223940802e-05,16,1,383792,378909
2455,위협,1.0422312085713095e-05,4,0,383792,378909
2456,입주자,2.3450202192854464e-05,9,0,383792,378909
2457,니들,-0.00013466411743969468,2,53,383792,378909
2458,히드로,-0.0001821353492196771,1,70,383792,378909
2459,부속지,7.81673406428482e-06,3,0,383792,378909
2460,규약,5.2111560428565474e-06,2,0,383792,378909
2461,정시,2.3383046028822284e-05,11,2,383792,378909
2462,과도,-2.8406245955408965e-06,6,7,383792,378909
2463,문제,5.407915489168806e-05,40,19,383792,378909
2464,모방,1.8239046149997916e-05,7,0,383792,378909
2465,일지록,5.2111560428565474e-06,2,0,383792,378909
2466,자승법,5.2111560428565476e-05,20,0,383792,378909
2467,공공,3.634377997193148e-05,18,4,383792,378909
2468,정리,-1.3363670927302257e-05,5,10,383792,378909
2469,생년,2.6055780214282737e-06,1,0,383792,378909
2470,유산,-8.051780638397443e-06,4,7,383792,378909
2471,가슴,9.380080877141786e-05,36,0,383792,378909
2472,횡축,2.6055780214282737e-06,1,0,383792,378909
2473,스크류,-0.00020067659810781984,3,79,383792,378909
2474,군,-0.0001159349124352821,73,116,383792,378909
2475,미각,2.6055780214282737e-06,1,0,383792,378909
2476,도입,-6.370910538484168e-05,11,35,383792,378909
2477,상의,-6.869872722941228e-05,81,106,383792,378909
2478,물론,-2.4088185751160154e-05,10,19,383792,378909
2479,차,-0.0008416491970942763,150,467,383792,378909
2480,수강,5.2111560428565474e-06,2,0,383792,378909
2481,곁,-3.357808201608885e-08,1,1,383792,378909
2482,비례,-3.0220273814479925e-07,9,9,383792,378909
2483,이더넷,1.0422312085713095e-05,4,0,383792,378909
2484,등하교,7.81673406428482e-06,3,0,383792,378909
2485,단면도,5.2111560428565474e-06,2,0,383792,378909
2486,새끼,5.2111560428565474e-06,2,0,383792,378909
2487,독립형,7.81673406428482e-06,3,0,383792,378909
2488,최,-3.440976359082498e-05,3,16,383792,378909
2489,구속감,2.6055780214282737e-06,1,0,383792,378909
2490,특징적,7.81673406428482e-06,3,0,383792,378909
2491,표시,0.0027961205920975975,1456,378,383792,378909
2492,시가,2.6055780214282737e-06,1,0,383792,378909
2493,단순,-5.580514945033524e-06,9,11,383792,378909
2494,마이크로폰,4.148777985075584e-05,22,6,383792,378909
2495,맥동,-1.0073424604826698e-07,3,3,383792,378909
2496,연구소,1.3027890107141369e-05,5,0,383792,378909
2497,불행,2.6055780214282737e-06,1,0,383792,378909
2498,전이,-8.495666654046095e-05,15,47,383792,378909
2499,엉덩이,1.563346812856964e-05,6,0,383792,378909
2500,의류품,2.084462417142619e-05,8,0,383792,378909
2501,대신,1.810473382193356e-05,11,4,383792,378909
2502,확장,-0.00016777784820771883,45,108,383792,378909
2503,본부,3.9083670321424105e-05,15,0,383792,378909
2504,쿨링,2.6055780214282737e-06,1,0,383792,378909
2505,조립,-0.00040385803999101966,2,155,383792,378909
2506,가드,-2.773468431508718e-06,4,5,383792,378909
2507,리미터,2.6055780214282737e-06,1,0,383792,378909
2508,피,0.0002477244214823186,325,227,383792,378909
2509,마일리지,1.0422312085713095e-05,4,0,383792,378909
2510,경색,2.6055780214282737e-06,1,0,383792,378909
2511,수술실,1.0422312085713095e-05,4,0,383792,378909
2512,광반사,2.6055780214282737e-06,1,0,383792,378909
2513,네비게이션,8.334491860368866e-05,33,1,383792,378909
2514,북극,5.2111560428565474e-06,2,0,383792,378909
2515,휴대폰,-4.516785649669897e-05,9,26,383792,378909
2516,지탱,-3.965449771569762e-05,2,17,383792,378909
2517,현대,5.177577960840458e-06,3,1,383792,378909
2518,조작부,-5.017754404745898e-05,1,20,383792,378909
2519,전문인,5.2111560428565474e-06,2,0,383792,378909
2520,재생기,2.6055780214282737e-06,1,0,383792,378909
2521,이상적,-3.357808201608885e-08,1,1,383792,378909
2522,모자,-7.951046392349176e-06,1,4,383792,378909
2523,성심,2.6055780214282737e-06,1,0,383792,378909
2524,커패시턴스,-8.085358720413532e-06,5,8,383792,378909
2525,입출,2.6055780214282737e-06,1,0,383792,378909
2526,인력,-2.773468431508718e-06,4,5,383792,378909
2527,조력,5.14399987882437e-06,4,2,383792,378909
2528,본래,-1.0073424604826698e-07,3,3,383792,378909
2529,정신적,4.4294826364280654e-05,17,0,383792,378909
2530,베이,-1.343123280643554e-07,4,4,383792,378909
2531,온습도,-1.343123280643554e-07,4,4,383792,378909
2532,시중,2.084462417142619e-05,8,0,383792,378909
2533,부교감,1.563346812856964e-05,6,0,383792,378909
2534,경감,7.783155982268732e-06,4,1,383792,378909
2535,발송,2.6055780214282738e-05,10,0,383792,378909
2536,선박,-0.00015861799086279047,8,68,383792,378909
2537,고동,2.6055780214282737e-06,1,0,383792,378909
2538,투영법,2.6055780214282737e-06,1,0,383792,378909
2539,게임,0.00014250091721016892,79,24,383792,378909
2540,심주,2.6055780214282737e-06,1,0,383792,378909
2541,실시,0.0006971663616149558,616,344,383792,378909
2542,화합물,-0.0013803457982654338,2,525,383792,378909
2543,연주,6.727493540890987e-05,40,14,383792,378909
2544,타당성,2.6055780214282737e-06,1,0,383792,378909
2545,다방면,5.2111560428565474e-06,2,0,383792,378909
2546,긴급,0.00012980880792318845,64,14,383792,378909
2547,변기,5.2111560428565474e-06,2,0,383792,378909
2548,망,-9.83203374677632e-05,20,57,383792,378909
2549,맛사지,2.6055780214282737e-06,1,0,383792,378909
2550,라켓,-4.797490301022377e-05,14,32,383792,378909
2551,흡배기,-3.440976359082498e-05,3,16,383792,378909
2552,동전,2.6055780214282737e-06,1,0,383792,378909
2553,마크,-5.044616870358769e-05,9,28,383792,378909
2554,일어,2.6055780214282738e-05,10,0,383792,378909
2555,완전,1.5465577718489196e-05,11,5,383792,378909
2556,탄성력,-6.33733245646808e-05,1,25,383792,378909
2557,접합,-0.00036163154233590986,2,139,383792,378909
2558,낙후,2.6055780214282737e-06,1,0,383792,378909
2559,곱셈,1.563346812856964e-05,6,0,383792,378909
2560,하의,1.0388734003697006e-05,5,1,383792,378909
2561,감시,0.0010039398998424448,440,54,383792,378909
2562,순환계,1.563346812856964e-05,6,0,383792,378909
2563,모양,-9.730684739201893e-06,54,57,383792,378909
2564,지능,0.00014226587063605629,86,31,383792,378909
2565,선택성,-2.6727341854604514e-06,1,2,383792,378909
2566,분류함,2.6055780214282737e-06,1,0,383792,378909
2567,상과,1.296073394310919e-05,7,2,383792,378909
2568,칠,7.81673406428482e-06,3,0,383792,378909
2569,외인성,5.2111560428565474e-06,2,0,383792,378909
2570,일직선,-1.0590202495793539e-05,1,5,383792,378909
2571,취약성,-2.6727341854604514e-06,1,2,383792,378909
2572,수신자,3.126693625713928e-05,12,0,383792,378909
2573,스트라이프,1.5532733882521376e-05,9,3,383792,378909
2574,스윙,2.6022202132266646e-05,11,1,383792,378909
2575,직통,2.6055780214282737e-06,1,0,383792,378909
2576,화일,2.6055780214282737e-06,1,0,383792,378909
2577,라운,2.6055780214282737e-06,1,0,383792,378909
2578,피치,-5.036712302413366e-07,15,15,383792,378909
2579,벤치,2.6055780214282737e-06,1,0,383792,378909
2580,공개,6.250029443226248e-05,25,1,383792,378909
2581,뒷,1.0422312085713095e-05,4,0,383792,378909
2582,전거,2.6055780214282737e-06,1,0,383792,378909
2583,신기원,2.084462417142619e-05,8,0,383792,378909
2584,보아,7.81673406428482e-06,3,0,383792,378909
2585,컨텐츠,0.00046532396721114615,211,32,383792,378909
2586,전력화,2.6055780214282737e-06,1,0,383792,378909
2587,수신기,0.00011424249595865097,56,12,383792,378909
2588,체력측정,1.3027890107141369e-05,5,0,383792,378909
2589,정한,5.2111560428565474e-06,2,0,383792,378909
2590,피부과,7.81673406428482e-06,3,0,383792,378909
2591,매점,2.084462417142619e-05,8,0,383792,378909
2592,중심점,5.2111560428565474e-06,2,0,383792,378909
2593,굴,-0.00015056621022439302,4,61,383792,378909
2594,접촉성,2.6055780214282737e-06,1,0,383792,378909
2595,로그,0.0002209033044271297,102,17,383792,378909
2596,풀,-0.00019580122288512418,15,89,383792,378909
2597,주시,3.387251427856756e-05,13,0,383792,378909
2598,출력,0.0013739717045825374,1131,596,383792,378909
2599,선한,5.2111560428565474e-06,2,0,383792,378909
2600,스페클,1.563346812856964e-05,6,0,383792,378909
2601,구두창,2.6055780214282737e-06,1,0,383792,378909
2602,인감,1.0422312085713095e-05,4,0,383792,378909
2603,추종,-7.951046392349176e-06,1,4,383792,378909
2604,대면,-5.2917434396951605e-05,4,24,383792,378909
2605,확정,8.578260621503649e-05,39,6,383792,378909
2606,유대감,2.6055780214282737e-06,1,0,383792,378909
2607,보정,0.00023421988489658925,177,86,383792,378909
2608,음극,5.009687550760014e-06,8,6,383792,378909
2609,준비,-0.0008245247809811721,33,345,383792,378909
2610,호흡기,6.253387251427857e-05,24,0,383792,378909
2611,감축,-3.357808201608885e-08,1,1,383792,378909
2612,알츠하이머,5.2111560428565474e-06,2,0,383792,378909
2613,색,-3.3012996521975915e-05,40,52,383792,378909
2614,명이,5.2111560428565474e-06,2,0,383792,378909
2615,감정적,2.6055780214282737e-06,1,0,383792,378909
2616,세부,1.810473382193356e-05,11,4,383792,378909
2617,일과성,-6.71561640321777e-08,2,2,383792,378909
2618,뇌파계,7.81673406428482e-06,3,0,383792,378909
2619,보존,6.761071622907076e-05,30,4,383792,378909
2620,거짓,-7.951046392349176e-06,1,4,383792,378909
2621,시행,-2.378598301301535e-05,1,10,383792,378909
2622,부피,-7.680415165601523e-05,8,37,383792,378909
2623,민간,1.563346812856964e-05,6,0,383792,378909
2624,접선,-2.6727341854604514e-06,1,2,383792,378909
2625,검증,6.740924773697424e-05,36,10,383792,378909
2626,자생,-7.951046392349176e-06,1,4,383792,378909
2627,문화,-2.381956109503144e-05,2,11,383792,378909
2628,요부,2.3282311782774018e-05,14,5,383792,378909
2629,안치,-4.489923184057025e-05,1,18,383792,378909
2630,도체,-0.00017435219323740837,5,71,383792,378909
2631,다수,-0.0007571626237020407,149,434,383792,378909
2632,무음,2.6055780214282737e-06,1,0,383792,378909
2633,영유,2.866135823571101e-05,11,0,383792,378909
2634,순차,-2.773468431508718e-06,4,5,383792,378909
2635,여자,5.2111560428565474e-06,2,0,383792,378909
2636,좌절,2.6055780214282737e-06,1,0,383792,378909
2637,단,-0.00046746681684491434,403,575,383792,378909
2638,풍식,5.2111560428565474e-06,2,0,383792,378909
2639,스프,-3.978881004376197e-05,6,21,383792,378909
2640,환경,-2.3181983251826903e-05,376,380,383792,378909
2641,개인용,0.00016668983720737732,66,2,383792,378909
2642,비활성,-2.7398903494926295e-06,3,4,383792,378909
2643,굴곡,-5.054690294963595e-05,12,31,383792,378909
2644,자재,-1.870913929822316e-05,7,14,383792,378909
2645,해대,2.6055780214282737e-06,1,0,383792,378909
2646,달기,5.2111560428565474e-06,2,0,383792,378909
2647,통지부,2.866135823571101e-05,11,0,383792,378909
2648,피사체,-2.7398903494926295e-06,3,4,383792,378909
2649,폐기량,2.6055780214282737e-06,1,0,383792,378909
2650,부내,7.81673406428482e-06,3,0,383792,378909
2651,발향,-1.343123280643554e-07,4,4,383792,378909
2652,최대화,2.6055780214282737e-06,1,0,383792,378909
2653,광학,-0.00045615100320549226,66,238,383792,378909
2654,단점,-8.051780638397443e-06,4,7,383792,378909
2655,병상,0.00011725101096427232,45,0,383792,378909
2656,완료시,2.6055780214282737e-06,1,0,383792,378909
2657,컬러코드,2.6055780214282737e-06,1,0,383792,378909
2658,치재,2.6055780214282737e-06,1,0,383792,378909
2659,섭생,5.2111560428565474e-06,2,0,383792,378909
2660,회선,5.992829449285029e-05,23,0,383792,378909
2661,파란색,2.6055780214282737e-06,1,0,383792,378909
2662,향,-9.521108821609359e-05,6,42,383792,378909
2663,면부,-4.75719660260307e-05,2,20,383792,378909
2664,샘플,0.00026830738004308003,105,2,383792,378909
2665,지목,5.2111560428565474e-06,2,0,383792,378909
2666,공황,2.6055780214282737e-06,1,0,383792,378909
2667,시트,-0.001367888735552566,24,542,383792,378909
2668,에이전트,2.3450202192854464e-05,9,0,383792,378909
2669,조율,1.3027890107141369e-05,5,0,383792,378909
2670,전신,2.084462417142619e-05,8,0,383792,378909
2671,에이,-6.638183957030213e-05,12,37,383792,378909
2672,신한,5.177577960840458e-06,3,1,383792,378909
2673,부품,-0.00037894391456528393,46,189,383792,378909
2674,헬드,8.858965272856131e-05,34,0,383792,378909
2675,교환,-2.8003308971215904e-05,48,58,383792,378909
2676,투명,-0.0001719816617900927,13,78,383792,378909
2677,의자,1.4760437996151325e-05,32,26,383792,378909
2678,패드,-9.435157045950196e-05,59,94,383792,378909
2679,승무원,2.084462417142619e-05,8,0,383792,378909
2680,발명품,2.6055780214282737e-06,1,0,383792,378909
2681,생활,0.0007136933312972344,281,7,383792,378909
2682,검출,0.004192354565056801,1924,311,383792,378909
2683,능동적,2.4376876113478286e-06,6,5,383792,378909
2684,전문가,0.0005261924480004469,206,4,383792,378909
2685,트림,-1.8608405052174895e-05,4,11,383792,378909
2686,충치,1.0422312085713095e-05,4,0,383792,378909
2687,파킨슨병,5.2111560428565474e-06,2,0,383792,378909
2688,종료,0.00012943944902101147,75,25,383792,378909
2689,밀러,7.81673406428482e-06,3,0,383792,378909
2690,규제,-1.864198313419098e-05,5,12,383792,378909
2691,받침,-7.656910508190262e-05,1,30,383792,378909
2692,스피드,2.6055780214282737e-06,1,0,383792,378909
2693,탄성파,2.084462417142619e-05,8,0,383792,378909
2694,과녁,5.2111560428565474e-06,2,0,383792,378909
2695,독립적,-0.00047528314519409786,7,187,383792,378909
2696,임시,1.2893577779077014e-05,9,4,383792,378909
2697,의지,-2.7398903494926295e-06,3,4,383792,378909
2698,대응,0.000994638771123988,717,331,383792,378909
2699,달성,0.00017610480683260778,100,32,383792,378909
2700,수술대,1.563346812856964e-05,6,0,383792,378909
2701,진동계,2.6055780214282737e-06,1,0,383792,378909
2702,비관,1.0422312085713095e-05,4,0,383792,378909
2703,이완,1.810473382193356e-05,11,4,383792,378909
2704,페달,-9.524466629810967e-05,7,43,383792,378909
2705,신호음,3.9083670321424105e-05,15,0,383792,378909
2706,긍정적,5.2111560428565474e-06,2,0,383792,378909
2707,경험,4.158851409680412e-05,19,3,383792,378909
2708,중증,2.3450202192854464e-05,9,0,383792,378909
2709,아크릴,-0.0004909501914046836,2,188,383792,378909
2710,적합,0.0003686153776801552,183,41,383792,378909
2711,체임버,1.563346812856964e-05,6,0,383792,378909
2712,시동,-6.607963683215734e-05,3,28,383792,378909
2713,표식,-5.815561519146147e-06,16,18,383792,378909
2714,전형,2.5384218573960956e-06,3,2,383792,378909
2715,반지름,-5.345468370920903e-06,2,4,383792,378909
2716,제어,-0.0004949066631824216,1063,1237,383792,378909
2717,마인,5.2111560428565474e-06,2,0,383792,378909
2718,단면,-0.0003381141839790232,9,137,383792,378909
2719,누계,7.81673406428482e-06,3,0,383792,378909
2720,단계,9.773356340705627e-05,2434,2366,383792,378909
2721,합병증,4.168924834285238e-05,16,0,383792,378909
2722,이때,-5.572448091047642e-05,9,30,383792,378909
2723,지역,0.00012893577779077013,90,40,383792,378909
2724,중량,-0.0032530856454622433,49,1281,383792,378909
